product_code,is_stockout_sum,total_orders,stockout_rate,total_shortage
405471,108,1426,0.0757,265.0
403587,67,885,0.0757,758.0
411227,184,2433,0.0756,397.0
406573,44,582,0.0756,90.0
406734,18,238,0.0756,29.0
401208,13,172,0.0756,13.0
417173,40,529,0.0756,284.0
413947,12,159,0.0755,25.0
416449,4,53,0.0755,4.0
408577,4,53,0.0755,13.0
406536,523,6931,0.0755,804.0
413054,4,53,0.0755,6.0
400842,8,106,0.0755,20.0
409635,625,8275,0.0755,2033.0
400245,20,265,0.0755,118.0
402062,4,53,0.0755,67.0
409140,4,53,0.0755,4.0
401490,20,265,0.0755,29.0
403873,70,927,0.0755,594.0
416374,301,3990,0.0754,1112.0
404838,91,1207,0.0754,324.0
416723,211,2798,0.0754,597.0
413325,152,2017,0.0754,265.0
407673,203,2694,0.0754,606.0
401831,15,199,0.0754,79.0
402808,84,1116,0.0753,98.6
417281,7,93,0.0753,27.0
414694,33,438,0.0753,138.0
404559,102,1354,0.0753,455.0
404393,234,3107,0.0753,1099.0
417544,88,1168,0.0753,199.0
408131,360,4778,0.0753,1158.0
416990,304,4043,0.0752,1903.0
403489,33,439,0.0752,41.0
410653,33,439,0.0752,44.0
403193,57,758,0.0752,348.0
405173,81,1078,0.0751,159.0
400846,270,3593,0.0751,622.0
404319,16,213,0.0751,61.0
401978,22,293,0.0751,212.0
411428,16,213,0.0751,27.0
411649,25,333,0.0751,41.0
407986,109,1452,0.0751,212.0
402821,12,160,0.075,32.0
413550,3,40,0.075,6.2
412619,415,5535,0.075,728.0
413393,3,40,0.075,16.0
401915,104,1387,0.075,190.0
412594,3,40,0.075,6.0
400464,3,40,0.075,56.0
404234,234,3126,0.0749,1336.0
401725,14,187,0.0749,68.0
400538,31,414,0.0749,333.0
404909,39,521,0.0749,135.0
401772,34,454,0.0749,76.0
405327,120,1604,0.0748,300.0
417117,102,1363,0.0748,131.0
401512,24,321,0.0748,73.0
403164,16,214,0.0748,17.0
409509,8,107,0.0748,18.0
400589,11,147,0.0748,70.0
405669,16,214,0.0748,24.0
404729,105,1404,0.0748,195.0
416110,43,576,0.0747,110.0
402325,407,5447,0.0747,1473.0
404361,193,2585,0.0747,639.0
413367,13,174,0.0747,21.0
400200,44,589,0.0747,64.248
405213,350,4691,0.0746,1865.0
406564,22,295,0.0746,87.0
410984,80,1072,0.0746,174.0
406061,15,201,0.0746,40.0
417066,15,201,0.0746,16.0
401344,5,67,0.0746,5.0
416855,87,1168,0.0745,917.0
410955,40,537,0.0745,448.0
401561,7,94,0.0745,12.0
416690,7,94,0.0745,11.0
416463,14,188,0.0745,16.0
412285,75,1007,0.0745,194.0
403111,45,605,0.0744,97.0
416703,59,793,0.0744,83.0
404652,354,4760,0.0744,545.0
415771,253,3400,0.0744,412.0
411345,53,712,0.0744,67.0
411585,138,1854,0.0744,568.0
403365,289,3882,0.0744,1395.0
406894,54,726,0.0744,302.0
409348,9,121,0.0744,11.0
411876,15,202,0.0743,108.0
400446,11,148,0.0743,23.0
410471,464,6241,0.0743,1800.0
404854,11,148,0.0743,15.0
415934,57,767,0.0743,348.0
400620,166,2238,0.0742,842.0
401779,72,971,0.0742,124.0
405003,40,539,0.0742,69.0
405604,25,337,0.0742,36.0
401250,578,7787,0.0742,1174.5
400978,19,256,0.0742,27.0
416684,57,768,0.0742,72.0
410815,4,54,0.0741,8.0
414174,8,108,0.0741,9.0
401631,14,189,0.0741,65.0
414306,2,27,0.0741,2.0
401718,2,27,0.0741,11.0
401533,6,81,0.0741,6.0
403544,2,27,0.0741,6.0
404524,2,27,0.0741,6.0
408104,4,54,0.0741,6.0
408569,2,27,0.0741,2.0
404244,2,27,0.0741,2.0
410191,2,27,0.0741,2.0
414630,10,135,0.0741,11.0
414901,2,27,0.0741,2.0
416308,2,27,0.0741,5.0
417127,4,54,0.0741,9.0
406445,2,27,0.0741,2.0
408534,8,108,0.0741,29.0
406128,2,27,0.0741,2.0
405200,12,162,0.0741,25.0
406987,2,27,0.0741,2.0
406098,2,27,0.0741,2.0
416035,45,607,0.0741,349.0
404629,2,27,0.0741,2.0
413977,2,27,0.0741,2.0
416696,10,135,0.0741,10.0
410904,26,351,0.0741,82.0
410825,2,27,0.0741,3.0
403149,51,688,0.0741,233.0
400774,47,635,0.074,75.0
406197,625,8445,0.074,11636.0
400384,19,257,0.0739,62.0
400663,165,2232,0.0739,1613.0
402059,44,595,0.0739,197.0
403423,231,3125,0.0739,519.0
400751,156,2112,0.0739,201.0
411906,21,284,0.0739,78.0
405663,9,122,0.0738,22.0
408105,20,271,0.0738,48.0
401547,31,420,0.0738,107.0
417215,9,122,0.0738,6.0
409883,9,122,0.0738,33.0
411489,63,855,0.0737,534.0
401199,103,1397,0.0737,397.0
413687,16,217,0.0737,53.0
416491,30,407,0.0737,37.0
400477,241,3270,0.0737,313.0
404657,7,95,0.0737,9.0
414095,7,95,0.0737,19.0
410719,426,5777,0.0737,1445.0
400399,17,231,0.0736,181.0
416724,42,571,0.0736,87.0
411281,291,3955,0.0736,1128.0
404917,559,7600,0.0736,1804.0
416747,19,258,0.0736,25.0
407854,160,2177,0.0735,575.0
417337,5,68,0.0735,4.0
409462,20,272,0.0735,48.998
400413,27,368,0.0734,34.0
411260,303,4126,0.0734,671.0
405514,13,177,0.0734,31.0
410737,40,545,0.0734,279.0
401089,292,3981,0.0733,400.0
406018,14,191,0.0733,27.0
408896,11,150,0.0733,13.0
411021,256,3494,0.0733,486.0
405737,35,478,0.0732,96.0
403430,54,738,0.0732,104.0
409607,3,41,0.0732,4.0
417222,9,123,0.0732,48.0
408225,150,2050,0.0732,218.0
401392,54,738,0.0732,110.0
413919,3,41,0.0732,9.0
409517,15,205,0.0732,62.0
413885,6,82,0.0732,35.0
411436,3,41,0.0732,30.0
400879,55,751,0.0732,105.0
401202,3,41,0.0732,12.0
415926,3,41,0.0732,3.0
416654,3,41,0.0732,8.0
411952,60,820,0.0732,147.0
415339,6,82,0.0732,12.0
411154,28,383,0.0731,72.0
401894,25,342,0.0731,71.0
409782,252,3445,0.0731,455.0
406265,61,835,0.0731,118.0
400219,242,3309,0.0731,1247.0
411396,53,725,0.0731,165.0
402463,10,137,0.073,26.0
414430,20,274,0.073,27.0
411064,598,8189,0.073,2070.0
410457,101,1384,0.073,141.0
416539,49,671,0.073,254.0
416576,111,1521,0.073,1860.0
412559,25,343,0.0729,28.997
414648,7,96,0.0729,16.0
402058,40,549,0.0729,205.0
411863,25,343,0.0729,76.5
405699,7,96,0.0729,18.0
408219,32,439,0.0729,56.0
408955,7,96,0.0729,10.0
416673,63,865,0.0728,82.0
415697,74,1017,0.0728,274.0
402798,102,1401,0.0728,1853.0
409475,39,536,0.0728,363.0
401032,11,151,0.0728,45.0
408667,25,344,0.0727,75.0
405206,8,110,0.0727,26.0
404256,4,55,0.0727,15.0
404967,8,110,0.0727,27.0
405204,16,220,0.0727,23.0
403023,4,55,0.0727,5.0
406871,4,55,0.0727,8.0
400593,21,289,0.0727,102.0
401111,8,110,0.0727,47.0
403975,4,55,0.0727,11.0
406368,4,55,0.0727,22.0
414982,13,179,0.0726,127.0
415969,59,813,0.0726,145.0
408992,17,234,0.0726,99.0
412277,9,124,0.0726,29.0
409107,32,441,0.0726,56.0
410593,22,303,0.0726,31.0
414537,30,414,0.0725,254.0
409409,5,69,0.0725,19.0
413744,5,69,0.0725,23.0
406422,5,69,0.0725,5.0
417364,24,331,0.0725,31.0
406082,15,207,0.0725,34.0
417389,5,69,0.0725,7.0
404746,72,993,0.0725,106.0
400599,19,262,0.0725,26.667
401797,37,511,0.0724,74.0
403827,31,428,0.0724,169.0
402900,31,428,0.0724,56.0
415914,17,235,0.0723,84.0
411869,12,166,0.0723,35.0
402728,6,83,0.0723,15.0
405664,50,692,0.0723,88.0
400753,12,166,0.0723,16.0
404187,26,360,0.0722,146.0
402121,27,374,0.0722,239.0
406913,38,526,0.0722,46.0
400069,21,291,0.0722,42.0
413934,28,388,0.0722,51.0
416345,38,527,0.0721,81.0
404988,29,402,0.0721,44.0
416996,18,250,0.072,40.0
415978,77,1070,0.072,328.0
407217,26,361,0.072,326.0
400680,26,361,0.072,42.0
407012,9,125,0.072,41.0
411228,268,3720,0.072,619.0
416688,10,139,0.0719,14.0
403630,24,334,0.0719,67.0
417106,22,306,0.0719,31.0
413015,11,153,0.0719,13.0
411948,515,7162,0.0719,2965.0
402829,58,807,0.0719,91.0
416936,21,292,0.0719,30.0
412821,96,1335,0.0719,339.0
405673,41,570,0.0719,70.0
409374,24,334,0.0719,46.0
404602,20,278,0.0719,64.0
405498,20,278,0.0719,41.0
416516,109,1518,0.0718,176.0
410271,51,710,0.0718,57.0
416844,460,6408,0.0718,2220.0
405063,13,181,0.0718,23.0
401293,191,2659,0.0718,915.0
402045,106,1476,0.0718,472.0
408871,45,627,0.0718,101.0
401546,26,362,0.0718,51.0
402451,14,195,0.0718,23.0
416098,156,2177,0.0717,276.0
406081,38,530,0.0717,140.0
412884,48,669,0.0717,132.0
402380,17,237,0.0717,17.0
406578,17,237,0.0717,69.0
410499,18,251,0.0717,59.0
403792,19,265,0.0717,21.0
412571,32,446,0.0717,265.0
407856,40,558,0.0717,240.0
413620,69,962,0.0717,179.0
407740,49,683,0.0717,315.0
400405,72,1006,0.0716,405.0
405745,27,377,0.0716,103.0
412217,1900,26530,0.0716,3881.0
403277,178,2487,0.0716,269.0
416689,74,1033,0.0716,85.0
416714,44,615,0.0715,50.0
402610,1189,16635,0.0715,17035.0
409449,70,979,0.0715,294.0
413857,4,56,0.0714,4.0
408291,171,2396,0.0714,654.998
401734,2,28,0.0714,2.0
408029,2,28,0.0714,5.0
401689,3,42,0.0714,3.0
410277,151,2115,0.0714,341.0
404189,12,168,0.0714,12.0
405161,2,28,0.0714,2.0
400662,2,28,0.0714,6.0
412532,2,28,0.0714,2.0
413423,2,28,0.0714,2.0
405234,3,42,0.0714,3.0
403476,5,70,0.0714,11.0
414863,5,70,0.0714,25.0
417019,553,7750,0.0714,1537.0
417465,4,56,0.0714,5.0
405461,9,126,0.0714,14.0
411225,2,28,0.0714,2.0
403500,29,406,0.0714,49.0
413082,25,350,0.0714,81.0
408880,4,56,0.0714,19.0
414480,2,28,0.0714,20.0
416144,4,56,0.0714,11.0
416142,2,28,0.0714,3.0
409733,4,56,0.0714,10.0
405561,3,42,0.0714,4.0
411499,2,28,0.0714,4.0
400961,2,28,0.0714,6.0
402237,13,182,0.0714,76.0
404489,6,84,0.0714,10.0
406887,4,56,0.0714,6.0
412916,2,28,0.0714,2.0
417148,4,56,0.0714,4.0
417024,168,2357,0.0713,829.0
403930,693,9717,0.0713,2822.0
400223,64,898,0.0713,239.0
403909,39,547,0.0713,257.0
407442,37,519,0.0713,118.0
416002,119,1669,0.0713,161.0
413748,24,337,0.0712,107.0
402650,19,267,0.0712,32.0
408485,66,927,0.0712,931.0
404151,108,1517,0.0712,229.0
401987,207,2907,0.0712,627.0
407499,19,267,0.0712,38.0
405603,54,758,0.0712,229.0
402946,162,2274,0.0712,578.0
403697,24,337,0.0712,87.0
404795,18,253,0.0711,43.0
407519,16,225,0.0711,139.0
411058,143,2012,0.0711,170.0
406121,42,591,0.0711,74.0
401808,148,2083,0.0711,703.0
404360,71,1000,0.071,253.0
405655,13,183,0.071,22.0
403401,131,1844,0.071,2175.0
416777,255,3593,0.071,934.0
413715,12,169,0.071,17.0
404303,12,169,0.071,12.0
405732,278,3919,0.0709,1176.0
411541,59,832,0.0709,304.0
413522,78,1100,0.0709,315.0
404981,106,1495,0.0709,204.0
405808,68,959,0.0709,337.0
409710,19,268,0.0709,53.0
417375,20,282,0.0709,21.0
405222,10,141,0.0709,13.0
410190,19,268,0.0709,180.0
402219,27,381,0.0709,87.0
400112,111,1565,0.0709,660.0
400016,8,113,0.0708,12.0
415020,100,1412,0.0708,226.0
416794,25,353,0.0708,50.0
402685,79,1116,0.0708,265.0
408024,24,339,0.0708,79.0
410835,37,523,0.0707,234.0
415767,7,99,0.0707,96.0
413101,7,99,0.0707,12.0
402323,67,947,0.0707,224.0
402729,36,509,0.0707,133.0
416666,106,1500,0.0707,127.0
401015,29,410,0.0707,60.0
406586,7,99,0.0707,19.0
404427,121,1711,0.0707,141.0
416542,223,3155,0.0707,886.0
400956,80,1132,0.0707,486.0
408644,43,608,0.0707,306.0
402232,7,99,0.0707,7.0
409566,6,85,0.0706,19.0
411558,58,822,0.0706,129.0
402747,32,453,0.0706,110.0
412769,24,340,0.0706,101.0
415996,42,596,0.0705,149.0
402150,11,156,0.0705,89.0
417039,175,2482,0.0705,264.0
416718,53,752,0.0705,73.0
416759,34,483,0.0704,104.0
403549,14,199,0.0704,54.0
404836,52,739,0.0704,146.0
410934,35,497,0.0704,89.0
404543,34,483,0.0704,134.0
412900,111,1577,0.0704,465.0
400186,87,1235,0.0704,332.0
412261,218,3099,0.0703,395.0
402942,514,7311,0.0703,4554.0
404424,279,3966,0.0703,872.0
403972,18,256,0.0703,34.0
408739,4,57,0.0702,9.0
402862,180,2565,0.0702,929.0
416680,48,684,0.0702,52.0
408699,4,57,0.0702,5.0
413781,41,584,0.0702,134.0
414974,4,57,0.0702,16.0
410634,66,940,0.0702,315.0
417038,179,2550,0.0702,243.0
412911,4,57,0.0702,4.0
408508,4,57,0.0702,10.0
411143,12,171,0.0702,12.0
411969,26,371,0.0701,69.0
403015,299,4266,0.0701,905.0
400452,11,157,0.0701,15.0
400624,46,656,0.0701,111.0
417057,117,1670,0.0701,194.0
415828,17,243,0.07,94.0
400852,7,100,0.07,14.0
413976,7,100,0.07,42.0
417250,17,243,0.07,19.0
402299,7,100,0.07,39.0
405984,128,1828,0.07,3961.0
416780,273,3899,0.07,1474.0
402348,39,557,0.07,417.0
404663,706,10080,0.07,3401.0
409305,18,257,0.07,33.0
402410,121,1730,0.0699,573.0
400458,114,1631,0.0699,366.0
413725,35,501,0.0699,166.0
408697,32,458,0.0699,136.0
416691,97,1388,0.0699,129.0
401184,3,43,0.0698,11.0
400992,6,86,0.0698,6.0
406292,3,43,0.0698,4.0
406431,12,172,0.0698,12.0
408509,6,86,0.0698,13.0
417339,6,86,0.0698,8.0
401289,6,86,0.0698,6.0
403556,24,344,0.0698,90.0
417422,3,43,0.0698,3.0
402390,3,43,0.0698,2.0
408540,3,43,0.0698,3.0
413354,3,43,0.0698,6.0
411456,63,903,0.0698,168.0
401834,77,1104,0.0697,169.0
401023,119,1708,0.0697,206.0
416685,115,1651,0.0697,159.0
401133,93,1334,0.0697,274.0
402216,40,575,0.0696,147.0
403495,58,833,0.0696,75.0
404063,256,3678,0.0696,3221.0
416615,8,115,0.0696,68.0
402609,543,7802,0.0696,907.0
403839,61,876,0.0696,100.0
407190,11,158,0.0696,16.0
404277,111,1597,0.0695,1257.0
413154,51,734,0.0695,360.0
402270,50,719,0.0695,88.0
402806,145,2086,0.0695,283.0
411044,13,187,0.0695,20.0
403283,18,259,0.0695,74.0
403143,61,879,0.0694,166.0
415824,58,836,0.0694,70.0
407375,5,72,0.0694,16.0
415924,27,389,0.0694,112.0
402943,365,5256,0.0694,2789.0
400553,152,2191,0.0694,345.0
403342,5,72,0.0694,9.0
407065,5,72,0.0694,5.0
406278,5,72,0.0694,6.0
401182,5,72,0.0694,39.0
410999,42,605,0.0694,77.0
410897,169,2438,0.0693,1267.0
409072,25,361,0.0693,47.0
401359,16,231,0.0693,66.0
401068,7,101,0.0693,55.0
401562,23,332,0.0693,28.0
412300,7,101,0.0693,9.0
412259,215,3104,0.0693,779.0
402109,14,202,0.0693,42.0
408929,83,1197,0.0693,121.0
401270,18,260,0.0692,23.0
404220,33,477,0.0692,43.0
407283,92,1329,0.0692,220.0
409077,20,289,0.0692,20.0
402990,233,3365,0.0692,1087.0
401301,13,188,0.0691,85.0
404198,183,2649,0.0691,560.0
403198,75,1085,0.0691,169.0
416116,77,1115,0.0691,180.0
412899,2,29,0.069,2.0
417353,4,58,0.069,4.0
417218,38,551,0.069,73.0
411053,2,29,0.069,2.0
404069,210,3045,0.069,678.0
401564,6,87,0.069,6.0
416792,2,29,0.069,3.0
413346,2,29,0.069,2.0
406200,2,29,0.069,2.0
406668,6,87,0.069,22.0
408887,4,58,0.069,8.0
416273,4,58,0.069,8.0
410245,2,29,0.069,2.0
416216,2,29,0.069,16.0
415070,2,29,0.069,2.0
408838,6,87,0.069,6.0
416845,109,1582,0.0689,597.4
405746,23,334,0.0689,458.0
417305,25,363,0.0689,47.0
409554,21,305,0.0689,32.0
401971,17,247,0.0688,38.0
404097,43,625,0.0688,153.0
411478,131,1905,0.0688,295.0
402113,48,698,0.0688,116.0
405707,36,524,0.0687,57.0
411465,94,1369,0.0687,194.0
400512,18,262,0.0687,33.0
412256,20,291,0.0687,73.0
415848,220,3202,0.0687,907.0
411979,188,2738,0.0687,338.0
411653,41,597,0.0687,58.0
400426,7,102,0.0686,10.0
401060,284,4141,0.0686,995.0
412890,7,102,0.0686,15.0
411827,37,539,0.0686,55.0
403066,664,9683,0.0686,2827.0
417142,24,350,0.0686,39.0
407412,33,481,0.0686,110.0
400784,35,510,0.0686,213.0
409249,5,73,0.0685,20.0
404496,51,745,0.0685,109.75
407535,5,73,0.0685,5.0
408027,10,146,0.0685,37.0
411060,460,6716,0.0685,948.5
402586,76,1110,0.0685,134.0
407905,17,248,0.0685,20.0
417322,5,73,0.0685,6.0
417006,10,146,0.0685,19.0
404452,215,3142,0.0684,1070.0
417341,8,117,0.0684,9.0
410540,59,863,0.0684,138.0
409578,67,980,0.0684,107.0
405474,44,644,0.0683,52.0
405569,388,5678,0.0683,938.0
400345,11,161,0.0683,64.992
411924,17,249,0.0683,34.0
403758,626,9163,0.0683,1603.0
411050,270,3951,0.0683,498.0
401284,3,44,0.0682,27.0
400049,6,88,0.0682,9.0
410567,230,3371,0.0682,996.0
414276,26,381,0.0682,55.0
403695,111,1627,0.0682,441.0
408722,3,44,0.0682,5.0
408003,6,88,0.0682,20.0
412613,3,44,0.0682,4.0
402114,3,44,0.0682,4.0
405061,3,44,0.0682,4.0
400187,12,176,0.0682,18.0
401683,46,674,0.0682,74.0
415761,45,660,0.0682,236.0
410189,285,4187,0.0681,595.0
403892,62,911,0.0681,250.0
415968,89,1307,0.0681,339.0
401162,16,235,0.0681,21.0
416895,121,1778,0.0681,322.5
400254,188,2759,0.0681,328.0
406320,13,191,0.0681,66.0
403510,31,455,0.0681,41.0
404386,25,367,0.0681,80.0
413616,21,309,0.068,86.0
417061,14,206,0.068,15.0
416541,38,559,0.068,108.0
401100,167,2458,0.0679,394.0
414865,15,221,0.0679,55.0
413436,15,221,0.0679,20.0
402593,4,59,0.0678,6.0
412063,27,398,0.0678,84.0
411117,4,59,0.0678,4.0
404440,16,236,0.0678,26.0
405767,16,236,0.0678,133.0
409895,4,59,0.0678,13.0
402569,96,1415,0.0678,294.0
405344,38,561,0.0677,110.0
411043,135,1993,0.0677,276.0
406012,393,5804,0.0677,1104.0
408681,9,133,0.0677,72.0
411971,59,872,0.0677,366.0
412985,40,592,0.0676,108.0
403336,469,6937,0.0676,2816.0
413442,5,74,0.0676,5.0
410751,5,74,0.0676,5.0
401598,5,74,0.0676,11.0
409816,95,1405,0.0676,251.0
404248,38,562,0.0676,-4.719
407240,19,281,0.0676,24.0
406469,25,370,0.0676,51.0
407278,95,1406,0.0676,102.0
401741,109,1615,0.0675,136.0
416627,11,163,0.0675,89.0
401275,39,578,0.0675,65.0
415055,18,267,0.0674,59.0
410875,30,445,0.0674,57.0
408333,32,475,0.0674,52.0
410458,57,846,0.0674,96.0
408077,6,89,0.0674,8.0
410921,12,178,0.0674,20.0
413121,22,327,0.0673,24.0
403485,34,505,0.0673,115.0
402359,28,416,0.0673,37.0
401893,119,1768,0.0673,1062.0
403186,20,297,0.0673,68.0
412797,33,490,0.0673,274.0
411452,26,387,0.0672,171.0
407546,17,253,0.0672,56.0
402200,103,1532,0.0672,277.0
400106,183,2724,0.0672,1476.0
401272,53,789,0.0672,102.0
406961,891,13263,0.0672,39168.8
400900,66,982,0.0672,314.0
405432,341,5071,0.0672,3075.0
409773,8,119,0.0672,125.0
401244,133,1982,0.0671,231.0
411965,214,3187,0.0671,950.0
408328,29,432,0.0671,53.0
402078,11,164,0.0671,63.0
407323,42,626,0.0671,184.0
410768,11,164,0.0671,60.0
411387,45,671,0.0671,344.0
406588,1232,18368,0.0671,2970.0
403562,33,492,0.0671,37.0
400699,55,821,0.067,315.0
407248,84,1253,0.067,182.0
416670,49,731,0.067,63.0
416527,176,2626,0.067,303.0
403104,45,672,0.067,160.0
402112,15,224,0.067,19.0
401204,135,2017,0.0669,1084.0
412958,18,269,0.0669,83.0
416825,17,254,0.0669,62.0
416470,18,269,0.0669,35.0
412227,33,493,0.0669,57.0
401582,37,554,0.0668,223.0
400334,32,479,0.0668,127.0
415731,27,404,0.0668,45.0
404073,290,4343,0.0668,1035.0
411663,27,404,0.0668,266.0
403527,3,45,0.0667,12.0
401059,30,450,0.0667,61.0
410413,4,60,0.0667,17.0
407141,5,75,0.0667,8.0
409423,9,135,0.0667,12.0
413599,21,315,0.0667,28.0
402023,3,45,0.0667,4.0
402411,4,60,0.0667,8.0
406767,6,90,0.0667,6.0
406346,2,30,0.0667,3.0
408395,3,45,0.0667,4.0
409091,3,45,0.0667,9.0
402429,2,30,0.0667,10.0
417415,2,30,0.0667,-2.0
416298,8,120,0.0667,31.0
416528,40,600,0.0667,134.0
417116,89,1335,0.0667,122.0
417417,2,30,0.0667,2.0
402122,2,30,0.0667,2.0
410262,2,30,0.0667,3.0
408217,4,60,0.0667,20.0
416454,8,120,0.0667,8.0
406388,2,30,0.0667,2.0
405251,4,60,0.0667,4.0
416580,700,10502,0.0667,1328.6
414040,2,30,0.0667,2.0
407092,471,7065,0.0667,1005.0
405797,12,180,0.0667,26.0
402766,3,45,0.0667,11.0
405779,85,1274,0.0667,474.0
411681,131,1968,0.0666,2173.0
412620,68,1021,0.0666,111.0
415997,77,1156,0.0666,1186.0
402168,90,1354,0.0665,406.09
402117,112,1683,0.0665,193.0
405791,21,316,0.0665,40.0
401380,104,1563,0.0665,136.0
404174,684,10284,0.0665,19254.0
401570,14,211,0.0664,24.0
417067,32,482,0.0664,138.0
412137,33,497,0.0664,104.0
405387,210,3161,0.0664,1143.0
411636,67,1010,0.0663,104.0
412775,35,529,0.0662,128.0
403380,63,951,0.0662,87.0
416472,27,408,0.0662,41.0
403392,89,1344,0.0662,200.0
400516,59,891,0.0662,97.0
407771,21,317,0.0662,55.0
416065,36,544,0.0662,285.0
411575,10,151,0.0662,23.0
400270,36,545,0.0661,40.0
402167,38,575,0.0661,193.0
414787,8,121,0.0661,44.0
416734,65,983,0.0661,80.0
409830,477,7213,0.0661,1211.0
412435,140,2118,0.0661,311.0
413069,8,121,0.0661,15.0
401297,246,3724,0.0661,808.0
413448,7,106,0.066,11.0
402239,27,409,0.066,185.0
400437,184,2792,0.0659,401.0
408679,11,167,0.0659,24.0
409432,139,2108,0.0659,247.0
404276,27,410,0.0659,120.0
400569,35,531,0.0659,58.0
406736,17,258,0.0659,53.0
404266,114,1729,0.0659,517.0
401201,517,7842,0.0659,1791.0
405127,77,1168,0.0659,216.0
403925,158,2398,0.0659,614.0
407653,17,258,0.0659,20.0
408126,293,4446,0.0659,1189.0
410433,36,547,0.0658,198.0
400578,25,380,0.0658,707.0
408923,5,76,0.0658,5.0
411997,146,2219,0.0658,2077.0
415768,31,471,0.0658,68.0
405790,16,243,0.0658,23.0
417119,5,76,0.0658,4.0
404986,98,1490,0.0658,151.0
412150,13,198,0.0657,69.0
409186,14,213,0.0657,22.0
415975,27,411,0.0657,44.0
414060,9,137,0.0657,28.0
412734,19,289,0.0657,22.0
405700,46,701,0.0656,73.0
408087,4,61,0.0656,10.0
416377,17,259,0.0656,1513.0
412670,59,900,0.0656,89.0
400142,4,61,0.0656,15.541
406592,74,1129,0.0655,149.0
402133,11,168,0.0655,34.0
404422,57,871,0.0654,15984.0
411737,35,535,0.0654,457.95
401450,45,688,0.0654,119.0
412454,7,107,0.0654,9.0
412947,7,107,0.0654,24.0
415974,20,306,0.0654,80.0
400259,20,306,0.0654,21.0
401051,123,1882,0.0654,212.0
407376,10,153,0.0654,18.0
401628,22,337,0.0653,40.0
410587,13,199,0.0653,114.0
412492,29,444,0.0653,171.0
407675,95,1454,0.0653,231.0
405008,78,1194,0.0653,392.0
413312,35,536,0.0653,57.0
400591,374,5724,0.0653,685.0
405262,16,245,0.0653,30.0
406066,29,445,0.0652,52.0
400826,88,1350,0.0652,101.0
406215,6,92,0.0652,14.0
404291,162,2484,0.0652,638.0
407917,9,138,0.0652,200.0
408315,3,46,0.0652,4.0
401017,174,2667,0.0652,369.0
404356,6,92,0.0652,6.0
401583,24,368,0.0652,78.0
405518,3,46,0.0652,3.0
412235,3,46,0.0652,4.0
409310,3,46,0.0652,3.0
411654,51,784,0.0651,64.0
400054,11,169,0.0651,26.0
415863,204,3136,0.0651,657.0
404176,55,845,0.0651,126.0
400309,132,2029,0.0651,655.0
409090,14,215,0.0651,78.0
400320,20,307,0.0651,26.0
400090,144,2211,0.0651,552.0
404357,194,2979,0.0651,873.0
411034,240,3690,0.065,479.0
416711,96,1476,0.065,120.0
410623,18,277,0.065,80.0
401926,33,508,0.065,37.0
409050,5,77,0.0649,7.0
401206,712,10964,0.0649,10930.0
402118,52,801,0.0649,66.0
416728,104,1603,0.0649,202.0
412118,181,2790,0.0649,945.0
400745,464,7151,0.0649,1075.0
407630,291,4491,0.0648,3699.0
403582,7,108,0.0648,7.5
411189,23,355,0.0648,68.0
407747,63,972,0.0648,118.0
400401,82,1266,0.0648,302.0
416566,120,1853,0.0648,276.0
403883,97,1496,0.0648,960.0
411838,7,108,0.0648,8.0
417182,13,201,0.0647,15.0
405744,24,371,0.0647,27.0
406748,9,139,0.0647,21.0
407674,215,3323,0.0647,1249.0
417111,11,170,0.0647,16.0
416296,13,201,0.0647,445.0
407825,11,170,0.0647,18.0
401902,33,510,0.0647,75.0
406307,26,402,0.0647,35.0
416093,170,2632,0.0646,1073.0
415738,29,449,0.0646,42.0
401094,17,263,0.0646,59.0
410477,113,1749,0.0646,341.0
401531,116,1797,0.0646,408.0
400358,32,495,0.0646,45.0
404106,14,217,0.0645,85.4
402868,2,31,0.0645,2.0
410549,4,62,0.0645,4.0
401482,4,62,0.0645,18.0
416193,2,31,0.0645,8.0
415793,8,124,0.0645,32.0
406804,4,62,0.0645,33.0
417167,2,31,0.0645,2.0
415800,8,124,0.0645,9.0
402889,8,124,0.0645,10.0
414717,4,62,0.0645,18.0
417399,4,62,0.0645,11.0
409493,4,62,0.0645,21.0
401103,128,1985,0.0645,938.0
406898,19,295,0.0644,47.0
408488,131,2035,0.0644,308.0
416504,40,621,0.0644,1087.0
400229,288,4472,0.0644,912.0
416978,90,1398,0.0644,456.0
405594,24,373,0.0643,26.0
414077,55,855,0.0643,522.0
408605,25,389,0.0643,142.0
417344,9,140,0.0643,11.0
400814,20,311,0.0643,48.0
410893,9,140,0.0643,9.0
408326,517,8042,0.0643,4098.0
403893,38,591,0.0643,49.0
401833,16,249,0.0643,19.0
417419,36,561,0.0642,44.0
406962,19,296,0.0642,37.0
402615,258,4021,0.0642,745.0
410700,53,826,0.0642,103.0
403511,264,4121,0.0641,405.0
405946,47,733,0.0641,211.0
403340,136,2122,0.0641,423.0
401249,59,920,0.0641,76.0
402281,5,78,0.0641,21.0
405060,5,78,0.0641,21.0
411967,13,203,0.064,27.0
403535,203,3173,0.064,854.0
