
order_number,order_created_date,order_created_time,requested_delivery_date,customer_number,order_row_number,product_code,order_qty,sales_unit,delivery_number,plant,storage_location,delivered_qty,transfer_number,warehouse_number,picking_confirmed_date,picking_confirmed_time,picking_picked_qty
10701224,2025-02-17,093517,2025-02-21,33400,20,411078,4.000,ST,21047164,30588,2007,4.000,32028413,3000,2025-02-20,130055,4.000
10701225,2025-02-17,094812,2025-02-19,34056,10,401504,1.000,KI,21047147,30588,2001,1.000,32028405,3000,2025-02-18,062414,1.000
10701226,2025-02-17,101214,2025-02-18,30748,10,400080,12.000,KG,21047110,30588,2012,12.060,32020751,3001,2025-02-17,181420,12.060
10701227,2025-02-17,103231,2025-02-18,34011,10,402144,4.000,ST,21047105,1001,2010,4.000,32026438,3002,2025-02-17,122254,4.000
10701227,2025-02-17,103231,2025-02-18,34011,10,402144,4.000,ST,21047105,1001,2010,4.000,32026399,3002,2025-02-17,113627,0.000
10701228,2025-02-17,103439,2025-02-18,34012,10,402144,2.000,ST,21047106,1001,2010,2.000,32026397,3002,2025-02-17,112039,2.000
10701229,2025-02-17,103700,2025-02-18,34013,10,402144,1.000,ST,21047109,1001,2010,1.000,32026394,3002,2025-02-17,111927,1.000
10701230,2025-02-17,103606,2025-02-18,34000,10,402144,2.000,ST,21047107,1001,2010,2.000,32026414,3002,2025-02-17,114318,2.000
10701230,2025-02-17,103606,2025-02-18,34000,20,410749,3.000,ST,21047107,1001,2010,3.000,32026415,3002,2025-02-17,114005,3.000
10701231,2025-02-17,103906,2025-02-18,34001,10,402144,1.000,ST,21047108,1001,2010,1.000,32026413,3002,2025-02-17,114300,1.000
10701232,2025-02-17,104108,2025-02-18,33998,10,402144,1.000,ST,21047111,1001,2010,1.000,32026418,3002,2025-02-17,115145,1.000
10701233,2025-02-17,103924,2025-02-18,35045,10,402144,2.000,ST,21047118,1001,2010,2.000,32026395,3002,2025-02-17,112014,2.000
10701233,2025-02-17,103924,2025-02-18,35045,20,403751,4.000,ST,21047118,1001,2010,4.000,32026396,3002,2025-02-17,111507,4.000
10701234,2025-02-17,104147,2025-02-18,33999,10,402144,1.000,ST,21047112,1001,2010,1.000,32026416,3002,2025-02-17,115131,1.000
10701234,2025-02-17,104147,2025-02-18,33999,20,410749,2.000,ST,21047112,1001,2010,2.000,32026417,3002,2025-02-17,114847,2.000
10701235,2025-02-17,104031,2025-02-18,34018,10,402144,2.000,ST,21047119,1001,2010,2.000,32026437,3002,2025-02-17,122127,2.000
10701235,2025-02-17,104031,2025-02-18,34018,10,402144,2.000,ST,21047119,1001,2010,2.000,32026398,3002,2025-02-17,113627,0.000
10701236,2025-02-17,104228,2025-02-18,34010,10,402144,3.000,ST,21047113,1001,2010,3.000,32026419,3002,2025-02-17,114717,3.000
10701237,2025-02-17,104309,2025-02-18,35055,10,402144,1.000,ST,21047114,1001,2010,1.000,32026420,3002,2025-02-17,114616,1.000
10701238,2025-02-17,104341,2025-02-18,34014,10,402144,1.000,ST,21047115,1001,2010,1.000,32026421,3002,2025-02-17,114720,1.000
10701239,2025-02-17,104300,2025-02-18,34020,10,402144,3.000,ST,21047120,1001,2010,3.000,32026403,3002,2025-02-17,111552,3.000
10701240,2025-02-17,104256,2025-02-18,34022,10,402144,2.000,ST,21047121,1001,2010,2.000,32026400,3002,2025-02-17,112714,2.000
10701240,2025-02-17,104256,2025-02-18,34022,20,403751,5.000,ST,21047121,1001,2010,5.000,32026401,3002,2025-02-17,111604,5.000
10701241,2025-02-17,104431,2025-02-18,34932,10,402144,3.000,ST,21047116,1001,2010,3.000,32026422,3002,2025-02-17,114738,3.000
10701242,2025-02-17,104501,2025-02-18,34003,10,402144,1.000,ST,21047117,1001,2010,1.000,32026423,3002,2025-02-17,120236,1.000
10701243,2025-02-17,104527,2025-02-18,34004,10,402144,1.000,ST,21047122,1001,2010,1.000,32026424,3002,2025-02-17,131939,1.000
10701244,2025-02-17,104442,2025-02-18,34021,10,402144,3.000,ST,21047132,1001,2010,3.000,32026402,3002,2025-02-17,111524,3.000
10701245,2025-02-17,104553,2025-02-18,35054,10,402144,1.000,ST,21047123,1001,2010,1.000,32026425,3002,2025-02-17,131950,1.000
10701246,2025-02-17,104540,2025-02-18,34419,10,402144,1.000,ST,21047133,1001,2010,1.000,32026404,3002,2025-02-17,111603,1.000
10701247,2025-02-17,104625,2025-02-18,34369,10,402144,1.000,ST,21047124,1001,2010,1.000,32026426,3002,2025-02-17,132314,1.000
10701248,2025-02-17,104652,2025-02-18,34005,10,402144,1.000,ST,21047125,1001,2010,1.000,32026427,3002,2025-02-17,124447,1.000
10701249,2025-02-17,104717,2025-02-18,34006,10,402144,2.000,ST,21047126,1001,2010,2.000,32026428,3002,2025-02-17,120026,2.000
10701250,2025-02-17,104730,2025-02-18,34019,10,402144,2.000,ST,21047134,1001,2010,2.000,32026405,3002,2025-02-17,111624,2.000
10701251,2025-02-17,104639,2025-02-18,34015,10,402144,2.000,ST,21047135,1001,2010,2.000,32026411,3002,2025-02-17,113533,2.000
10701252,2025-02-17,104748,2025-02-18,34008,10,402144,1.000,ST,21047127,1001,2010,1.000,32026429,3002,2025-02-17,120036,1.000
10701253,2025-02-17,104825,2025-02-18,34351,10,402144,1.000,ST,21047128,1001,2010,1.000,32026432,3002,2025-02-17,114546,1.000
10701254,2025-02-17,104852,2025-02-18,34352,10,402144,1.000,ST,21047129,1001,2010,1.000,32026433,3002,2025-02-17,114552,1.000
10701255,2025-02-17,104924,2025-02-18,34363,10,402144,1.000,ST,21047130,1001,2010,1.000,32026434,3002,2025-02-17,114603,1.000
10701256,2025-02-17,104949,2025-02-18,34368,10,402144,2.000,ST,21047131,1001,2010,2.000,32026431,3002,2025-02-17,114534,2.000
10701257,2025-02-17,104831,2025-02-18,34016,10,402144,2.000,ST,21047136,1001,2010,2.000,32026409,3002,2025-02-17,113402,2.000
10701258,2025-02-17,105044,2025-02-18,34418,10,402144,2.000,ST,21047137,1001,2010,2.000,32026406,3002,2025-02-17,113305,2.000
10701259,2025-02-17,105058,2025-02-18,34931,10,402144,1.000,ST,21047138,1001,2010,1.000,32026407,3002,2025-02-17,113315,1.000
10701260,2025-02-17,105204,2025-02-18,34931,10,410749,1.000,ST,21047138,1001,2010,1.000,32026408,3002,2025-02-17,113026,1.000
10701261,2025-02-17,105023,2025-02-18,34017,10,402144,2.000,ST,21047139,1001,2010,2.000,32026410,3002,2025-02-17,113444,2.000
10701262,2025-02-17,105436,2025-02-18,34734,10,403751,11.000,ST,21047140,1001,2010,11.000,32026412,3002,2025-02-17,113001,11.000
10701263,2025-02-17,105320,2025-02-18,34929,30,402144,3.000,ST,21047142,1001,2010,3.000,32026435,3002,2025-02-17,115820,3.000
10701263,2025-02-17,105320,2025-02-18,34929,40,416831,1.000,ST,21047142,1001,2010,1.000,32026436,3002,2025-02-17,115626,1.000
10701264,2025-02-17,105759,2025-02-18,33407,10,402144,1.000,ST,21047141,1001,2010,1.000,32026430,3002,2025-02-17,114456,1.000
10701265,2025-02-17,112037,2025-02-17,33007,10,416760,12.000,KI,21047143,30588,2012,12.000,32020750,3001,2025-02-17,114738,12.000
10701266,2025-02-17,113859,2025-02-18,33419,10,402144,1.000,ST,21047144,1001,2010,1.000,32026439,3002,2025-02-17,132339,1.000
10701267,2025-02-17,154004,2025-02-21,33379,10,409308,1.000,ST,21047163,30588,2005,1.000,32028409,3000,2025-02-20,034623,1.000
10701268,2025-02-17,170248,2025-02-21,34039,10,404175,10.000,ST,21047165,30588,2012,10.000,32020764,3001,2025-02-20,104421,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,5.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,5.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701269,2025-02-18,072947,2025-02-20,32355,10,407474,100.000,ST,21047153,1001,2011,100.000,32025289,3003,2025-02-18,190043,10.000
10701270,2025-02-18,074255,2025-02-21,33673,10,400726,3.000,BAG,20441107,30588,2012,3.000,32020768,3001,2025-02-20,092158,3.000
10701271,2025-02-18,083025,2025-02-19,33339,10,409494,18.000,KG,21047148,30588,2003,0.000,,,,,
10701272,2025-02-18,090436,2025-02-18,34698,10,403503,4.000,ST,21047149,30588,2012,4.000,32020755,3001,2025-02-18,114141,4.000
10701273,2025-02-18,090709,2025-02-20,32582,10,411748,1.000,KI,21047157,30588,2005,1.000,32028408,3000,2025-02-19,033310,1.000
10701274,2025-02-18,092909,2025-02-20,33339,10,403042,18.900,KG,21047158,30588,2013,0.000,32028407,3000,1970-01-01,000000,0.000
10701275,2025-02-18,105819,2025-02-19,31373,10,400749,1.500,KG,21047150,1001,2010,1.500,32026440,3002,2025-02-18,120320,1.500
10701276,2025-02-18,114454,2025-02-19,34347,10,403503,1.000,ST,21047151,1001,2010,1.000,32026441,3002,2025-02-18,120631,1.000
10701277,2025-02-18,122219,2025-02-19,33256,10,403010,4.000,KG,21047154,1001,2005,4.006,32025288,3003,2025-02-18,131652,4.006
10701278,2025-02-18,134731,2025-02-19,30704,10,400380,6.000,ST,21047155,30588,2012,6.000,32020756,3001,2025-02-18,144902,6.000
10701279,2025-02-18,151054,2025-02-21,33795,10,409803,1.000,KI,21047166,30588,2005,1.000,32028410,3000,2025-02-20,042554,1.000
10701280,2025-02-18,155359,2025-02-21,33968,10,401302,1.000,BAG,20440880,30588,2012,1.000,30380148,3001,2025-02-20,234741,1.000
10701280,2025-02-18,155359,2025-02-21,33968,20,400982,3.000,BAG,20440880,30588,2012,3.000,30380148,3001,2025-02-20,234357,3.000
10701280,2025-02-18,155359,2025-02-21,33968,30,410113,1.000,ST,20440880,30588,2012,1.000,30380148,3001,2025-02-20,234522,1.000
10701281,2025-02-19,072042,2025-02-21,31378,10,408126,8.000,ST,21047167,30588,2012,8.000,32020763,3001,2025-02-20,040122,8.000
10701282,2025-02-19,081235,2025-02-21,34422,10,410732,10.000,KI,20441556,30588,2001,10.000,32028411,3000,2025-02-20,101013,10.000
10701283,2025-02-19,090426,2025-02-19,32095,10,412513,1.000,KI,21047159,30588,2012,1.000,32020758,3001,2025-02-19,092219,1.000
10701284,2025-02-19,100135,2025-02-19,34574,10,412769,3.000,ST,21047160,30588,2012,3.000,32020759,3001,2025-02-19,124020,3.000
10701285,2025-02-19,102351,2025-02-20,32681,10,404285,2.000,ST,21047161,30588,2012,2.000,32020760,3001,2025-02-19,132538,2.000
10701286,2025-02-19,124114,2025-02-20,32681,10,404019,1.000,BAG,21047162,30588,2012,1.000,32020761,3001,2025-02-19,145613,1.000
10701286,2025-02-19,124114,2025-02-20,32681,20,410398,2.000,ST,21047162,30588,2012,2.000,32020761,3001,2025-02-19,145653,2.000
10701286,2025-02-19,124114,2025-02-20,32681,40,405520,1.000,RAS,21047162,30588,2012,1.000,32020761,3001,2025-02-19,145816,1.000
10701286,2025-02-19,124114,2025-02-20,32681,50,409760,3.000,ST,21047162,30588,2012,3.000,32020761,3001,2025-02-19,145834,1.000
10701286,2025-02-19,124114,2025-02-20,32681,50,409760,3.000,ST,21047162,30588,2012,3.000,32020762,3001,2025-02-19,165300,2.000
10701287,2025-02-20,070016,2025-02-20,32131,10,409510,1.000,ST,21047168,30588,2012,0.000,,,,,
10701288,2025-02-20,090443,2025-02-20,34619,10,412769,5.000,ST,21047169,30588,2012,5.000,32020765,3001,2025-02-20,101602,5.000
10701289,2025-02-20,090615,2025-02-20,34628,10,412769,2.000,ST,21047170,30588,2012,2.000,32020766,3001,2025-02-20,101614,2.000
10701290,2025-02-20,090638,2025-02-20,34652,10,412769,2.000,ST,21047171,30588,2012,2.000,32020767,3001,2025-02-20,101655,2.000
10701291,2025-02-20,090723,2025-02-20,34574,10,405210,2.000,ST,21047172,30588,2012,2.000,32020770,3001,2025-02-20,101842,2.000
10701291,2025-02-20,090723,2025-02-20,34574,10,405210,2.000,ST,21047172,30588,2012,2.000,32020769,3001,2025-02-20,094922,0.000
10701292,2025-02-20,091130,2025-02-24,31228,10,412323,5.000,ST,21047181,1001,2010,5.000,32026449,3002,2025-02-21,113131,5.000
10701293,2025-02-20,100601,2025-02-21,32164,10,401083,20.000,KG,21047173,30588,2012,20.320,32020771,3001,2025-02-20,131123,20.320
10701294,2025-02-20,101747,2025-02-21,35054,10,400135,1.000,KG,21047174,1001,2010,1.000,32026443,3002,2025-02-20,120737,1.000
10701295,2025-02-20,112045,2025-02-21,33243,10,409416,6.000,KI,21047175,1001,2010,6.000,32026442,3002,2025-02-20,113720,6.000
10701296,2025-02-20,112550,2025-02-21,33567,10,409416,3.000,KI,21047176,1001,2010,3.000,32026444,3002,2025-02-20,115405,3.000
10701297,2025-02-20,113643,2025-02-24,33007,10,409267,10.000,ST,21047184,30588,2012,10.000,32020773,3001,2025-02-21,102249,10.000
10701297,2025-02-20,113643,2025-02-24,33007,20,415997,10.000,ST,21047184,30588,2012,10.000,32020773,3001,2025-02-21,102651,10.000
10701297,2025-02-20,113643,2025-02-24,33007,30,415718,10.000,BAG,21047184,30588,2012,10.000,32020773,3001,2025-02-21,103005,10.000
10701297,2025-02-20,113643,2025-02-24,33007,40,404284,1.000,KI,21047183,30588,2000,1.000,32028417,3000,2025-02-21,202822,1.000
10701297,2025-02-20,113643,2025-02-24,33007,50,417082,2.000,KI,21047184,30588,2012,2.000,32020773,3001,2025-02-21,102111,2.000
10701297,2025-02-20,113643,2025-02-24,33007,70,404206,1.000,KI,21047183,30588,2000,1.000,32028418,3000,2025-02-21,203040,1.000
10701297,2025-02-20,113643,2025-02-24,33007,80,411346,1.000,KI,21047184,30588,2012,1.000,32020773,3001,2025-02-21,102438,1.000
10701297,2025-02-20,113643,2025-02-24,33007,90,417013,2.000,KI,21047184,30588,2012,2.000,32020773,3001,2025-02-21,102010,2.000
10701297,2025-02-20,113643,2025-02-24,33007,110,406977,1.000,KI,21047183,30588,2001,1.000,32028415,3000,2025-02-21,084016,1.000
10701297,2025-02-20,113643,2025-02-24,33007,120,407790,1.000,KI,21047183,30588,2001,1.000,32028414,3000,2025-02-21,065558,1.000
10701297,2025-02-20,113643,2025-02-24,33007,130,400049,1.000,KI,21047184,30588,2012,1.000,32020773,3001,2025-02-21,102926,1.000
10701297,2025-02-20,113643,2025-02-24,33007,140,401485,1.000,KI,21047184,30588,2012,1.000,32020773,3001,2025-02-21,102808,1.000
10701297,2025-02-20,113643,2025-02-24,33007,150,400544,1.000,BAG,21047184,30588,2012,1.000,32020773,3001,2025-02-21,102414,1.000
10701297,2025-02-20,113643,2025-02-24,33007,160,400977,1.000,KI,21047184,30588,2012,1.000,32020773,3001,2025-02-21,102835,1.000
10701297,2025-02-20,113643,2025-02-24,33007,170,412506,1.000,KI,21047184,30588,2012,1.000,32020773,3001,2025-02-21,102336,1.000
10701297,2025-02-20,113643,2025-02-24,33007,180,417200,2.000,KI,21047183,30588,2013,2.000,32028416,3000,2025-02-21,150512,2.000
10701298,2025-02-20,114642,2025-02-24,33051,10,412706,1.000,ST,21047185,30588,2012,1.000,32020772,3001,2025-02-21,070040,1.000
10701298,2025-02-20,114642,2025-02-24,33051,20,412728,1.000,ST,21047185,30588,2012,1.000,32020772,3001,2025-02-21,070128,1.000
10701299,2025-02-20,112851,2025-02-21,33488,10,406933,50.000,BAG,21047177,1001,2010,50.000,32026445,3002,2025-02-20,120604,50.000
10701300,2025-02-20,122855,2025-02-24,33641,10,402922,25.000,ST,20443840,1001,2000,25.000,32025291,3003,2025-02-21,150128,25.000
10701301,2025-02-20,133058,2025-02-21,35055,10,403744,1.000,ST,21047179,1001,2010,1.000,32026446,3002,2025-02-20,152014,1.000
10701302,2025-02-20,133333,2025-02-21,33419,10,400318,1.000,KG,21047178,1001,2010,1.050,32026447,3002,2025-02-20,164543,1.050
10701303,2025-02-20,133449,2025-02-21,33851,10,401131,1.000,KI,21047180,1001,2010,1.000,32026448,3002,2025-02-20,143801,1.000
10701304,2025-02-20,134001,2025-02-22,34422,10,413508,5.000,ST,21047182,30588,2012,5.000,32020777,3001,2025-02-21,103026,5.000
10701305,2025-02-21,070419,2025-02-21,33841,10,413134,1.000,ST,21047186,30588,2012,1.000,32020774,3001,2025-02-21,075240,1.000
10701306,2025-02-21,082121,2025-02-21,30807,20,413896,16.000,ST,21047187,30588,2012,16.000,32020775,3001,2025-02-21,090511,16.000
10701307,2025-02-21,085647,2025-02-24,34286,10,414091,3.000,KG,21047189,30588,2012,3.650,32020778,3001,2025-02-21,153059,3.650
10701308,2025-02-21,085459,2025-02-21,34164,10,407866,30.000,BAG,21047188,30588,2012,30.000,32020776,3001,2025-02-21,092211,30.000
10701309,2025-02-21,104408,2025-02-24,32032,10,407732,2.000,KI,21047190,30588,2000,0.000,,,,,
10701310,2025-02-21,112819,2025-02-25,35254,10,410887,1.000,KI,20448205,1001,2000,1.000,31038400,3003,2025-02-22,151719,1.000
10701311,2025-02-24,065713,2025-02-24,32719,10,416666,1.000,ST,21047191,30588,2012,1.000,32020781,3001,2025-02-24,072852,1.000
10701312,2025-02-24,065807,2025-02-24,33338,10,400671,3.000,ST,21047192,30588,2012,3.000,32020779,3001,2025-02-24,074230,3.000
10701313,2025-02-24,065902,2025-02-24,33337,10,400671,1.000,ST,21047193,30588,2012,1.000,32020780,3001,2025-02-24,074153,1.000
10701314,2025-02-24,065759,2025-02-24,32356,10,407222,4.000,PRK,21047194,30588,2012,4.000,32020783,3001,2025-02-24,074447,4.000
10701314,2025-02-24,065759,2025-02-24,32356,20,411137,3.000,ST,21047194,30588,2012,3.000,32020783,3001,2025-02-24,074357,3.000
10701314,2025-02-24,065759,2025-02-24,32356,30,406791,3.000,KG,21047195,30588,2012,0.000,,,,,
10701314,2025-02-24,065759,2025-02-24,32356,40,413994,2.000,ST,21047194,30588,2012,2.000,32020782,3001,2025-02-24,072958,2.000
10701314,2025-02-24,065759,2025-02-24,32356,50,403552,2.000,KG,21047194,30588,2012,0.000,32020784,3001,2025-02-24,081405,0.000
10701315,2025-02-24,070554,2025-02-25,32090,10,400665,2.000,CS,21047196,30588,2012,2.000,32020792,3001,2025-02-24,142714,2.000
10701316,2025-02-24,075754,2025-02-25,33508,10,406645,1.000,KI,21047197,30588,2012,1.000,32020793,3001,2025-02-24,141758,1.000
10701317,2025-02-24,081203,2025-02-28,32971,10,405616,1.000,KI,21047275,1001,2001,1.000,32025293,3003,2025-02-27,100650,1.000
10701318,2025-02-24,082718,2025-02-25,32932,10,409435,20.000,ST,21047198,30588,2012,20.000,32020801,3001,2025-02-24,221727,20.000
10701319,2025-02-24,083005,2025-02-25,31986,10,409494,20.000,KG,21047199,30588,2003,20.354,32028419,3000,2025-02-24,173645,20.354
10701320,2025-02-24,084121,2025-02-26,33790,10,413310,3.000,ST,21047220,30588,2012,3.000,32020811,3001,2025-02-25,132646,3.000
10701321,2025-02-24,085525,2025-02-25,30867,10,409601,2.000,KI,21047205,30588,2012,2.000,32020791,3001,2025-02-24,211913,2.000
10701322,2025-02-24,090514,2025-02-24,31643,10,400671,16.000,ST,21047200,30588,2012,16.000,32020786,3001,2025-02-24,094326,16.000
10701323,2025-02-24,090526,2025-02-24,33341,10,403552,2.000,KG,21047201,30588,2012,0.000,,,,,
10701324,2025-02-24,090604,2025-02-24,31179,10,400119,1.000,KG,21047202,30588,2012,1.040,32020789,3001,2025-02-24,093609,1.040
10701325,2025-02-24,090739,2025-02-24,32542,10,400671,16.000,ST,21047203,30588,2012,16.000,32020787,3001,2025-02-24,094641,16.000
10701326,2025-02-24,090842,2025-02-24,31606,10,400671,1.000,ST,21047204,30588,2012,1.000,32020785,3001,2025-02-24,093134,1.000
10701327,2025-02-24,090807,2025-02-24,32725,10,400671,16.000,ST,21047206,30588,2012,16.000,32020788,3001,2025-02-24,093915,16.000
10701328,2025-02-24,090729,2025-02-24,32356,10,403552,2.000,KG,,,,,,,,,
10701329,2025-02-24,092600,2025-02-26,32356,10,406791,3.000,KG,21047221,30588,2012,3.110,32020818,3001,2025-02-26,024731,3.110
10701329,2025-02-24,092600,2025-02-26,32356,20,403552,2.000,KG,21047221,30588,2012,2.070,32020817,3001,2025-02-25,211648,2.070
10701330,2025-02-24,093842,2025-02-25,34486,10,411739,44.000,ST,21047207,30588,2012,44.000,32020802,3001,2025-02-24,221834,44.000
10701331,2025-02-24,103646,2025-02-25,30780,10,404050,1.000,ST,21047208,1001,2010,1.000,32026450,3002,2025-02-24,120344,1.000
10701332,2025-02-24,104057,2025-02-27,34146,10,408333,1.000,KI,21047236,1001,2005,0.000,32025292,3003,2025-02-26,100649,0.000
10701333,2025-02-24,104028,2025-02-25,35301,10,402697,1.000,ST,21047209,30588,2012,1.000,32020794,3001,2025-02-24,133018,1.000
10701333,2025-02-24,104028,2025-02-25,35301,20,416567,1.000,ST,21047209,30588,2012,1.000,32020794,3001,2025-02-24,133407,1.000
10701333,2025-02-24,104028,2025-02-25,35301,30,409432,1.000,ST,21047209,30588,2012,1.000,32020794,3001,2025-02-24,133244,1.000
10701333,2025-02-24,104028,2025-02-25,35301,40,412924,1.000,ST,21047209,30588,2012,1.000,32020794,3001,2025-02-24,133204,1.000
10701334,2025-02-24,104715,2025-03-03,34877,10,409747,1.000,KI,21047300,30588,2000,1.000,32028433,3000,2025-02-28,133933,1.000
